customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,AvgMonthlySpend,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No
1679-JRFBR,Female,0,1,1,70,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,Credit card (automatic),108.15,7930.55,0,61-72,113.29340958084346,False,True,False,False,True,False
9073-ZZIAY,Male,0,1,1,62,1,No,Yes,Yes,Yes,Yes,Yes,Yes,0,Electronic check,86.1,5215.25,0,61-72,84.1167998116132,False,False,True,True,False,False
3077-RSNTJ,Female,0,1,1,6,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.7,113.5,0,0-12,18.916351394143433,True,False,False,False,False,True
6551-GNYDG,Female,0,1,1,14,1,No,No,No,No,No,No,Yes,1,Bank transfer (automatic),80.9,1152.8,0,13-24,82.34226898379298,True,False,False,False,True,False
9167-APMXZ,Female,0,0,0,22,1,Yes,No,No,No,No,Yes,No,1,Bank transfer (automatic),84.15,1821.95,0,13-24,82.81553265666975,True,False,False,False,True,False
2749-CTKAJ,Male,0,1,1,22,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.15,419.9,0,13-24,19.086276880559634,False,True,False,False,False,True
6371-NZYEG,Male,0,1,1,16,1,No,Yes,No,Yes,No,Yes,No,0,Mailed check,64.25,1024.0,0,13-24,63.99960000249999,False,False,True,True,False,False
7554-NEWDD,Male,0,0,0,10,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),25.7,251.6,0,0-12,25.159748402515977,False,False,True,False,False,True
8992-VONJD,Female,0,0,1,13,1,No,Yes,Yes,No,No,No,No,1,Electronic check,56.0,764.55,0,13-24,58.8110860685687,True,False,False,True,False,False
0867-MKZVY,Female,0,1,0,20,1,Yes,Yes,No,No,No,No,No,0,Electronic check,82.4,1592.35,1,13-24,79.61710191449042,True,False,False,False,True,False
4482-EWFMI,Female,0,0,0,2,1,No,No,No,No,No,No,No,1,Electronic check,69.7,135.2,0,0-12,67.59662016899154,True,False,False,False,True,False
4648-YPBTM,Male,0,0,0,53,1,Yes,No,Yes,Yes,Yes,No,Yes,1,Bank transfer (automatic),73.9,3958.25,0,49-60,74.68382135128047,False,False,True,True,False,False
2907-ILJBN,Female,0,1,1,11,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.6,233.9,0,0-12,21.26344305960855,False,True,False,False,False,True
6345-FZOQH,Male,0,1,0,69,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.9,1363.45,0,61-72,19.760116289686536,False,False,True,False,False,True
3376-BMGFE,Female,0,0,0,4,1,No,No,No,No,No,No,No,1,Bank transfer (automatic),70.9,273.0,1,0-12,68.24829379265519,True,False,False,False,True,False
5997-OPVFA,Male,0,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Bank transfer (automatic),89.05,6254.45,0,,86.86724046216602,False,False,True,True,False,False
3445-HXXGF,Male,1,1,0,58,0,No phone service,No,Yes,Yes,No,No,Yes,1,Electronic check,45.3,2651.2,1,49-60,45.710266016782725,True,False,False,True,False,False
1159-WFSGR,Female,0,1,1,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,20.4,321.4,0,13-24,20.08737445390966,True,False,False,False,False,True
7654-YWJUF,Male,0,1,0,43,1,No,Yes,No,Yes,Yes,No,No,1,Bank transfer (automatic),84.25,3539.25,0,37-48,82.30794812105087,False,True,False,False,True,False
1875-QIVME,Female,0,1,0,2,1,Yes,No,No,Yes,Yes,Yes,Yes,1,Electronic check,104.4,242.8,1,0-12,121.39393030348482,True,False,False,False,True,False
6727-IOTLZ,Male,0,1,0,14,1,No,No,Yes,Yes,Yes,Yes,Yes,0,Mailed check,81.95,1181.75,0,13-24,84.41011135634746,False,False,True,True,False,False
0691-JVSYA,Female,0,1,0,53,1,No,No,No,Yes,No,Yes,Yes,1,Bank transfer (automatic),94.85,5000.2,1,49-60,94.34321822034298,False,True,False,False,True,False
5918-VUKWP,Female,0,0,0,32,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),20.55,654.55,0,25-36,20.454623579301312,False,True,False,False,False,True
1744-JHKYS,Female,0,1,0,34,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,24.7,780.2,0,25-36,22.946991332378435,True,False,False,False,False,True
2656-FMOKZ,Female,1,0,0,15,1,Yes,No,No,No,No,No,No,1,Mailed check,74.45,1145.7,1,13-24,76.37949080339465,True,False,False,False,True,False
2070-FNEXE,Female,1,0,0,7,1,No,Yes,No,No,No,No,No,0,Bank transfer (automatic),76.45,503.6,1,0-12,71.94182940243711,True,False,False,False,True,False
5947-SGKCL,Female,0,1,1,15,1,Yes,No,Yes,Yes,No,Yes,Yes,1,Bank transfer (automatic),105.35,1559.25,0,13-24,103.94930700461997,True,False,False,False,True,False
3712-PKXZA,Male,0,1,0,61,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Credit card (automatic),20.55,1252.0,0,61-72,20.524556517120462,False,True,False,False,False,True
6317-YPKDH,Female,0,0,0,1,0,No phone service,No,Yes,No,No,No,No,0,Bank transfer (automatic),29.95,29.95,1,0-12,29.947005299470053,True,False,False,True,False,False
6582-OIVSP,Female,0,0,0,1,1,No,No,No,No,No,No,No,0,Mailed check,45.3,45.3,0,0-12,45.2954704529547,True,False,False,True,False,False
9367-WXLCH,Male,0,0,0,8,1,Yes,No,No,No,No,No,Yes,0,Bank transfer (automatic),84.5,662.65,1,0-12,82.83021462231721,True,False,False,False,True,False
5524-KHNJP,Male,0,1,1,33,1,No,Yes,No,Yes,No,Yes,Yes,0,Credit card (automatic),74.75,2453.3,0,25-36,74.34219896303344,False,True,False,True,False,False
1918-ZBFQJ,Female,0,0,0,13,1,No,No,Yes,Yes,No,No,No,1,Electronic check,79.25,1111.65,1,13-24,85.5108806855332,True,False,False,False,True,False
1024-GUALD,Female,0,1,0,1,0,No phone service,No,No,No,No,No,No,1,Electronic check,24.8,24.8,1,0-12,24.797520247975203,True,False,False,True,False,False
4827-USJHP,Male,0,0,0,20,1,No,No,Yes,No,No,No,No,1,Mailed check,51.8,1023.85,0,13-24,51.192244038779805,True,False,False,True,False,False
8167-GJLRN,Male,0,0,0,3,0,No phone service,No,No,No,Yes,No,No,0,Electronic check,30.4,82.15,0,0-12,27.382420585980466,True,False,False,True,False,False
0956-SYCWG,Female,0,0,0,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,19.65,244.8,0,13-24,18.830624379812463,False,True,False,False,False,True
8017-UVSZU,Female,0,1,0,40,1,Yes,No,Yes,No,No,No,No,0,Credit card (automatic),56.6,2379.1,0,37-48,59.47735130662173,True,False,False,True,False,False
7100-FQPRV,Male,0,1,1,43,1,Yes,Yes,No,No,Yes,No,Yes,1,Credit card (automatic),71.9,3173.35,0,37-48,73.79866558449864,False,True,False,True,False,False
2472-OVKUP,Male,0,1,0,6,1,No,No,Yes,Yes,No,No,Yes,1,Electronic check,91.0,531.0,1,0-12,88.49852502458293,True,False,False,False,True,False
2984-RGEYA,Female,0,1,1,69,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),19.75,1375.4,0,61-72,19.933304444486314,False,False,True,False,False,True
9680-NIAUV,Female,0,1,1,72,1,Yes,Yes,Yes,Yes,No,Yes,Yes,0,Credit card (automatic),109.7,8129.3,0,,112.90678762946162,False,False,True,False,True,False
2146-EGVDT,Male,0,1,1,59,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),19.3,1192.7,0,49-60,20.215219974203432,False,False,True,False,False,True
2604-IJPDU,Female,0,1,0,20,1,No,Yes,Yes,No,Yes,Yes,No,1,Electronic check,96.55,1901.65,0,13-24,95.08202458987705,True,False,False,False,True,False
9178-JHUVJ,Male,0,1,1,24,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),24.1,587.4,0,25-36,24.474898021258245,False,False,True,False,False,True
6168-YBYNP,Male,0,0,0,59,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Electronic check,111.35,6519.75,0,49-60,110.5040499931356,True,False,False,False,True,False
7255-SSFBC,Male,0,1,1,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Bank transfer (automatic),112.25,8041.65,0,,111.68942820912747,False,False,True,False,True,False
3645-DEYGF,Male,0,0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.75,20.75,0,0-12,20.747925207479252,True,False,False,False,False,True
9323-HGFWY,Female,0,1,0,27,1,No,Yes,No,No,Yes,Yes,Yes,1,Credit card (automatic),101.9,2681.15,0,25-36,99.30148406857752,False,True,False,False,True,False
8544-GOQSH,Female,0,0,0,14,1,No,No,Yes,No,Yes,No,No,1,Credit card (automatic),80.05,1112.3,0,13-24,79.44943250405355,True,False,False,False,True,False
3363-DTIVD,Male,0,1,1,71,1,Yes,Yes,No,Yes,No,Yes,Yes,0,Electronic check,105.55,7405.5,0,61-72,104.30266999623943,False,False,True,False,True,False
7018-WBJNK,Male,0,0,1,13,1,No,No,No,No,No,Yes,No,1,Credit card (automatic),78.3,1033.95,0,13-24,79.53400358458782,True,False,False,False,True,False
9142-KZXOP,Male,0,0,0,44,1,No,No,No,No,No,No,No,0,Credit card (automatic),68.85,2958.95,0,37-48,67.24871079838454,True,False,False,False,True,False
7674-YTAFD,Female,0,0,0,33,1,No,No,Yes,No,Yes,No,No,1,Bank transfer (automatic),79.95,2684.85,0,25-36,81.35884436713827,False,True,False,False,True,False
6348-SNFUS,Male,0,1,1,72,0,No phone service,Yes,Yes,Yes,Yes,No,Yes,1,Credit card (automatic),55.45,4179.2,0,,58.044363827272456,False,False,True,True,False,False
1285-OKIPP,Male,0,0,0,1,1,No,No,No,No,No,No,Yes,0,Electronic check,79.9,79.9,1,0-12,79.89201079892011,True,False,False,False,True,False
7825-ECJRF,Female,0,0,0,19,1,No,Yes,No,Yes,Yes,Yes,Yes,1,Electronic check,106.6,1934.45,1,13-24,101.81262203883138,True,False,False,False,True,False
1347-KTTTA,Male,0,1,0,64,1,No,No,Yes,Yes,Yes,Yes,Yes,1,Credit card (automatic),102.45,6654.1,0,61-72,103.97015004664055,False,True,False,False,True,False
7841-TZDMQ,Male,0,0,0,2,1,No,No,No,No,No,No,No,1,Credit card (automatic),46.0,84.5,1,0-12,42.24788760561972,True,False,False,True,False,False
4195-NZGTA,Female,0,0,0,1,0,No phone service,No,No,No,No,No,No,0,Electronic check,25.25,25.25,0,0-12,25.247475252474754,True,False,False,True,False,False
7157-SMCFK,Male,0,0,1,61,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.75,1124.2,0,61-72,18.42947798446232,False,False,True,False,False,True
4709-LKHYG,Female,0,1,1,29,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,20.0,540.05,0,25-36,18.622349578104902,False,True,False,False,False,True
2504-DSHIH,Male,1,1,0,23,1,Yes,No,No,No,No,No,Yes,0,Electronic check,86.8,1975.85,0,13-24,85.90614823413812,True,False,False,False,True,False
0699-NDKJM,Female,0,1,0,57,0,No phone service,Yes,Yes,Yes,No,Yes,Yes,1,Bank transfer (automatic),58.75,3437.45,0,49-60,60.30603455081657,True,False,False,True,False,False
9286-BHDQG,Male,0,1,1,72,0,No phone service,Yes,Yes,Yes,Yes,No,No,0,Credit card (automatic),45.25,3139.8,0,,43.608272766287826,False,False,True,True,False,False
0230-WEQUW,Male,0,1,0,66,0,No phone service,Yes,Yes,Yes,Yes,Yes,No,1,Bank transfer (automatic),56.6,3789.2,0,61-72,57.41203422419056,False,False,True,True,False,False
2040-LDIWQ,Male,0,1,1,65,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Bank transfer (automatic),84.2,5324.5,0,61-72,81.91525859190986,False,False,True,True,False,False
6496-JDSSB,Female,0,0,0,8,1,No,No,No,No,No,Yes,No,1,Bank transfer (automatic),80.0,624.6,0,0-12,78.07402407469907,True,False,False,False,True,False
9408-SSNVZ,Female,0,0,0,4,1,No,No,No,No,No,No,No,1,Electronic check,70.15,268.35,1,0-12,67.08582285442864,True,False,False,False,True,False
4443-EMBNA,Female,0,1,0,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),24.75,1836.9,0,61-72,25.871794546768243,False,False,True,False,False,True
6469-MRVET,Male,0,1,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Electronic check,20.2,20.2,0,0-12,20.197980201979803,False,True,False,False,False,True
0742-MOABM,Male,0,1,0,4,1,No,No,No,No,Yes,No,No,0,Mailed check,50.05,179.35,1,0-12,44.83637909052274,True,False,False,True,False,False
5961-VUSRV,Female,0,0,0,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),19.35,219.35,0,13-24,18.279014341547153,False,True,False,False,False,True
6778-JFCMK,Male,0,0,0,24,0,No phone service,Yes,No,No,No,Yes,Yes,1,Mailed check,50.6,1288.75,0,25-36,53.69769292627947,False,True,False,True,False,False
6341-JVQGF,Female,0,1,1,31,1,No,Yes,No,Yes,Yes,Yes,Yes,1,Mailed check,81.15,2545.75,0,25-36,82.12070283644246,False,True,False,True,False,False
2232-DMLXU,Female,0,1,0,1,1,No,No,No,No,No,Yes,No,0,Mailed check,55.2,55.2,1,0-12,55.19448055194481,True,False,False,True,False,False
4811-JBUVU,Male,0,0,0,30,1,Yes,No,No,No,Yes,No,Yes,1,Credit card (automatic),89.9,2723.15,0,25-36,90.77136409545302,True,False,False,False,True,False
0945-TSONX,Female,0,1,1,47,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,Credit card (automatic),85.3,4107.25,0,37-48,87.38811194018736,False,False,True,True,False,False
2651-ZCBXV,Male,0,0,0,54,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,Credit card (automatic),108.0,5760.65,0,49-60,106.67850615091452,False,False,True,False,True,False
3316-UWXUY,Male,0,0,0,50,1,No,Yes,Yes,No,Yes,No,Yes,1,Credit card (automatic),93.5,4747.5,0,49-60,94.94981010037979,True,False,False,False,True,False
8937-RDTHP,Male,0,0,0,1,1,No,Yes,No,No,No,No,Yes,1,Mailed check,84.6,84.6,1,0-12,84.5915408459154,True,False,False,False,True,False
7083-MIOPC,Female,0,0,0,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),20.25,1566.9,0,,21.762469774347537,False,False,True,False,False,True
1984-GPTEH,Female,0,0,0,29,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,25.15,702.0,0,25-36,24.206813079954898,True,False,False,False,False,True
1251-KRREG,Male,0,0,0,2,1,Yes,No,Yes,No,No,No,No,1,Mailed check,54.4,114.1,1,0-12,57.04714764261786,True,False,False,True,False,False
0621-JFHOL,Female,0,0,0,10,0,No phone service,No,No,No,Yes,No,No,1,Mailed check,29.6,299.05,0,0-12,29.90470095299047,False,False,True,True,False,False
9903-LYSAB,Male,0,1,0,18,1,Yes,No,No,No,No,No,No,1,Electronic check,73.15,1305.95,0,13-24,72.5523747090294,True,False,False,False,True,False
0094-OIFMO,Female,1,0,0,11,1,No,No,Yes,No,No,Yes,Yes,1,Electronic check,95.0,1120.3,1,0-12,101.84452868610285,True,False,False,False,True,False
9227-UAQFT,Male,0,0,0,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.75,284.35,0,13-24,17.77176392647546,False,False,True,False,False,True
7301-ABVAD,Female,0,0,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,Bank transfer (automatic),86.6,6350.5,0,,88.20126638713002,False,False,True,True,False,False
6614-FHDBO,Male,0,0,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,Bank transfer (automatic),109.2,7878.3,0,,109.42068136016478,False,False,True,False,True,False
7576-ASEJU,Female,0,1,1,41,1,No,Yes,No,No,Yes,Yes,Yes,1,Credit card (automatic),74.7,3187.65,0,37-48,77.74737134787476,False,True,False,True,False,False
9058-HRZSV,Female,1,1,0,65,1,No,Yes,Yes,Yes,No,No,Yes,0,Electronic check,94.4,6126.15,0,61-72,94.24831654105147,True,False,False,False,True,False
4522-AKYLR,Female,1,0,0,13,1,No,No,Yes,Yes,No,No,No,1,Electronic check,54.8,731.3,0,13-24,56.25341343528127,True,False,False,True,False,False
0221-WMXNQ,Male,1,0,0,4,1,No,Yes,No,No,No,No,No,0,Electronic check,75.35,273.4,0,0-12,68.34829129271768,True,False,False,False,True,False
0303-UNCIP,Male,0,0,0,41,1,Yes,No,No,Yes,No,No,Yes,0,Mailed check,65.0,2531.8,0,37-48,61.75106889983195,False,True,False,True,False,False
9947-OTFQU,Male,1,0,0,15,1,No,No,Yes,No,No,No,No,1,Electronic check,74.4,1074.3,1,13-24,71.61952253651643,True,False,False,False,True,False
0322-YINQP,Male,0,0,0,1,1,No,Yes,No,No,No,No,No,1,Mailed check,48.55,48.55,1,0-12,48.54514548545145,True,False,False,True,False,False
0959-WHOKV,Male,0,0,0,42,1,Yes,Yes,Yes,Yes,No,No,Yes,1,Electronic check,99.0,4298.45,0,37-48,102.34380394332393,False,True,False,False,True,False
4075-JFPGR,Female,0,1,0,51,1,No,Yes,Yes,Yes,No,Yes,No,1,Electronic check,93.5,4619.55,0,49-60,90.57923415836439,False,True,False,False,True,False
4629-NRXKX,Female,0,1,1,2,1,No,No,No,No,No,No,No,0,Electronic check,70.4,147.15,1,0-12,73.5713214339283,True,False,False,False,True,False
9514-JDSKI,Male,1,1,0,1,0,No phone service,No,Yes,No,No,Yes,No,0,Electronic check,40.2,40.2,1,0-12,40.19598040195981,True,False,False,True,False,False
3282-ZISZV,Male,0,0,1,32,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,Credit card (automatic),83.7,2633.3,0,25-36,82.29036784260049,False,True,False,True,False,False
3675-YDUPJ,Male,0,0,0,10,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,19.85,193.05,0,0-12,19.304806951930484,True,False,False,False,False,True
4111-BNXIF,Female,0,1,1,67,0,No phone service,No,Yes,Yes,Yes,Yes,Yes,1,Electronic check,59.55,4103.9,0,61-72,61.25214738485464,False,False,True,True,False,False
7017-VFHAY,Female,0,1,1,61,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Credit card (automatic),115.1,7008.15,0,61-72,114.88751657784167,False,False,True,False,True,False
6655-LHBYW,Male,0,0,0,50,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Credit card (automatic),114.35,5791.1,0,49-60,115.82176835646328,False,True,False,False,True,False
4959-JOSRX,Female,0,1,0,2,1,No,No,No,No,No,No,No,1,Credit card (automatic),44.6,80.55,1,0-12,40.27298635068246,True,False,False,True,False,False
5046-NUHWD,Female,1,1,0,29,0,No phone service,Yes,No,Yes,No,No,Yes,1,Electronic check,45.0,1228.65,0,25-36,42.36709528587833,True,False,False,True,False,False
7273-TEFQD,Male,1,0,0,3,0,No phone service,No,No,Yes,No,No,Yes,1,Electronic check,41.15,132.2,1,0-12,44.0651978267391,True,False,False,True,False,False
3606-TWKGI,Male,1,0,0,13,1,Yes,No,Yes,Yes,No,Yes,Yes,1,Electronic check,106.9,1364.3,1,13-24,104.94534657425712,True,False,False,False,True,False
7529-ZDFXI,Male,1,1,0,57,1,Yes,No,Yes,No,No,No,Yes,1,Electronic check,89.85,4925.35,0,49-60,86.40949752719732,True,False,False,False,True,False
7605-BDWDC,Female,0,0,0,31,0,No phone service,Yes,Yes,No,Yes,No,Yes,1,Bank transfer (automatic),49.85,1520.1,0,25-36,49.035325692497764,False,False,True,True,False,False
1950-KSVVJ,Female,0,1,0,45,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Mailed check,113.3,5032.25,0,37-48,111.82752927215716,False,True,False,False,True,False
0123-CRBRT,Female,0,1,1,61,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Mailed check,88.1,5526.75,0,61-72,90.60231048801559,False,False,True,True,False,False
6292-TOSSS,Male,0,0,0,50,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),24.9,1195.25,0,49-60,23.904952190095617,False,False,True,False,False,True
